Pipeline,Date,Rate Schedule,Receipt Point,Receipt Zone,Delivery Point,Delivery Zone,Tariff Rate Type,Tariff Rate,Magnitude,Tariff Rate Structure,Rate Zone
"ETC Tiger Pipeline, LLC",07/01/2018,FTS,Acadian IC | 79022,East Of Hwy 789,ANR | 78542,East Of Hwy 789,ACA,0.00130,$/Dth,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"Apex Resources, Inc. | PSP1201443",Appalachian Zone 2,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"Apex Resources, Inc. | PSP1201443",Appalachian Zone 2,Aliquippa Market Pool | ALIQUIPPA,NaN,Commodity,0.01480,$/Dth     ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"Apex Resources, Inc. | PSP1201443",Appalachian Zone 2,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.79000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"Apex Resources, Inc. | PSP1201443",Appalachian Zone 2,Aliquippa Market Pool | ALIQUIPPA,NaN,Overrun,0.14520,$/Dth     ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"Apex Resources, Inc. | PSP1201443",Appalachian Zone 2,Aliquippa Market Pool | ALIQUIPPA,NaN,Reservation,3.80670,$/Dth/mth ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"Apex Resources, Inc. | PSP1201443",Appalachian Zone 3,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"Apex Resources, Inc. | PSP1201443",Appalachian Zone 3,Aliquippa Market Pool | ALIQUIPPA,NaN,Commodity,0.01480,$/Dth     ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"Apex Resources, Inc. | PSP1201443",Appalachian Zone 3,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.79000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"Apex Resources, Inc. | PSP1201443",Appalachian Zone 3,Aliquippa Market Pool | ALIQUIPPA,NaN,Overrun,0.14520,$/Dth     ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"Apex Resources, Inc. | PSP1201443",Appalachian Zone 3,Aliquippa Market Pool | ALIQUIPPA,NaN,Reservation,3.80670,$/Dth/mth ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,Ce - Cem_Appzn3 | PL00000144,Appalachian Zone 4,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,Ce - Cem_Appzn3 | PL00000144,Appalachian Zone 4,Aliquippa Market Pool | ALIQUIPPA,NaN,Commodity,0.01480,$/Dth     ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,Ce - Cem_Appzn3 | PL00000144,Appalachian Zone 4,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.79000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,Ce - Cem_Appzn3 | PL00000144,Appalachian Zone 4,Aliquippa Market Pool | ALIQUIPPA,NaN,Overrun,0.14520,$/Dth     ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,Ce - Cem_Appzn3 | PL00000144,Appalachian Zone 4,Aliquippa Market Pool | ALIQUIPPA,NaN,Reservation,3.80670,$/Dth/mth ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"JKLM - JKLM Energy, LLC | PSP1244691",Appalachian Zone 5,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"JKLM - JKLM Energy, LLC | PSP1244691",Appalachian Zone 5,Aliquippa Market Pool | ALIQUIPPA,NaN,Commodity,0.01480,$/Dth     ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"JKLM - JKLM Energy, LLC | PSP1244691",Appalachian Zone 5,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.79000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"JKLM - JKLM Energy, LLC | PSP1244691",Appalachian Zone 5,Aliquippa Market Pool | ALIQUIPPA,NaN,Overrun,0.14520,$/Dth     ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"JKLM - JKLM Energy, LLC | PSP1244691",Appalachian Zone 5,Aliquippa Market Pool | ALIQUIPPA,NaN,Reservation,3.80670,$/Dth/mth ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,SBI - SNYDER_APPZN5 | PL00000163,Appalachian Zone 6,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,SBI - SNYDER_APPZN5 | PL00000163,Appalachian Zone 6,Aliquippa Market Pool | ALIQUIPPA,NaN,Commodity,0.01480,$/Dth     ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,SBI - SNYDER_APPZN5 | PL00000163,Appalachian Zone 6,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.79000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,SBI - SNYDER_APPZN5 | PL00000163,Appalachian Zone 6,Aliquippa Market Pool | ALIQUIPPA,NaN,Overrun,0.14520,$/Dth     ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,SBI - SNYDER_APPZN5 | PL00000163,Appalachian Zone 6,Aliquippa Market Pool | ALIQUIPPA,NaN,Reservation,3.80670,$/Dth/mth ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"JKLM - JKLM Energy, LLC | PSP3104594",Appalachian Zone 7,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"JKLM - JKLM Energy, LLC | PSP3104594",Appalachian Zone 7,Aliquippa Market Pool | ALIQUIPPA,NaN,Commodity,0.01480,$/Dth     ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"JKLM - JKLM Energy, LLC | PSP3104594",Appalachian Zone 7,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.79000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"JKLM - JKLM Energy, LLC | PSP3104594",Appalachian Zone 7,Aliquippa Market Pool | ALIQUIPPA,NaN,Overrun,0.14520,$/Dth     ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"JKLM - JKLM Energy, LLC | PSP3104594",Appalachian Zone 7,Aliquippa Market Pool | ALIQUIPPA,NaN,Reservation,3.80670,$/Dth/mth ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"JKLM - JKLM Energy, LLC | PSP3104595",Appalachian Zone 8,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"JKLM - JKLM Energy, LLC | PSP3104595",Appalachian Zone 8,Aliquippa Market Pool | ALIQUIPPA,NaN,Commodity,0.01480,$/Dth     ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"JKLM - JKLM Energy, LLC | PSP3104595",Appalachian Zone 8,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.79000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"JKLM - JKLM Energy, LLC | PSP3104595",Appalachian Zone 8,Aliquippa Market Pool | ALIQUIPPA,NaN,Overrun,0.14520,$/Dth     ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,"JKLM - JKLM Energy, LLC | PSP3104595",Appalachian Zone 8,Aliquippa Market Pool | ALIQUIPPA,NaN,Reservation,3.80670,$/Dth/mth ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,Dannic Energy Corporation | PSP1241041,Appalachian Zone 9,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,Dannic Energy Corporation | PSP1241041,Appalachian Zone 9,Aliquippa Market Pool | ALIQUIPPA,NaN,Commodity,0.01480,$/Dth     ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,Dannic Energy Corporation | PSP1241041,Appalachian Zone 9,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.79000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,Dannic Energy Corporation | PSP1241041,Appalachian Zone 9,Aliquippa Market Pool | ALIQUIPPA,NaN,Overrun,0.14520,$/Dth     ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,EFT,Dannic Energy Corporation | PSP1241041,Appalachian Zone 9,Aliquippa Market Pool | ALIQUIPPA,NaN,Reservation,3.80670,$/Dth/mth ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,D&L App Zn 9 | APPZN9,Appalachian Zone 2,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,D&L App Zn 9 | APPZN9,Appalachian Zone 2,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.89000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,D&L App Zn 9 | APPZN9,Appalachian Zone 2,Aliquippa Market Pool | ALIQUIPPA,NaN,Injection,0.04110,$/Dth     ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,D&L App Zn 9 | APPZN9,Appalachian Zone 2,Aliquippa Market Pool | ALIQUIPPA,NaN,Storage Demand,2.49210,$/Dth/mth ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,D&L App Zn 9 | APPZN9,Appalachian Zone 2,Aliquippa Market Pool | ALIQUIPPA,NaN,Storage Quantity,0.03880,$/Dth/mth ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,D&L App Zn 9 | APPZN9,Appalachian Zone 2,Aliquippa Market Pool | ALIQUIPPA,NaN,Withdrawal,0.04110,$/Dth     ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"Apex Resources, Inc. | PSP1201443",Appalachian Zone 3,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"Apex Resources, Inc. | PSP1201443",Appalachian Zone 3,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.89000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"Apex Resources, Inc. | PSP1201443",Appalachian Zone 3,Aliquippa Market Pool | ALIQUIPPA,NaN,Injection,0.04110,$/Dth     ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"Apex Resources, Inc. | PSP1201443",Appalachian Zone 3,Aliquippa Market Pool | ALIQUIPPA,NaN,Storage Demand,2.49210,$/Dth/mth ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"Apex Resources, Inc. | PSP1201443",Appalachian Zone 3,Aliquippa Market Pool | ALIQUIPPA,NaN,Storage Quantity,0.03880,$/Dth/mth ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"Apex Resources, Inc. | PSP1201443",Appalachian Zone 3,Aliquippa Market Pool | ALIQUIPPA,NaN,Withdrawal,0.04110,$/Dth     ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,Ce - Cem_Appzn3 | PL00000144,Appalachian Zone 4,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,Ce - Cem_Appzn3 | PL00000144,Appalachian Zone 4,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.89000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,Ce - Cem_Appzn3 | PL00000144,Appalachian Zone 4,Aliquippa Market Pool | ALIQUIPPA,NaN,Injection,0.04110,$/Dth     ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,Ce - Cem_Appzn3 | PL00000144,Appalachian Zone 4,Aliquippa Market Pool | ALIQUIPPA,NaN,Storage Demand,2.49210,$/Dth/mth ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,Ce - Cem_Appzn3 | PL00000144,Appalachian Zone 4,Aliquippa Market Pool | ALIQUIPPA,NaN,Storage Quantity,0.03880,$/Dth/mth ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,Ce - Cem_Appzn3 | PL00000144,Appalachian Zone 4,Aliquippa Market Pool | ALIQUIPPA,NaN,Withdrawal,0.04110,$/Dth     ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"JKLM - JKLM Energy, LLC | PSP1244691",Appalachian Zone 5,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"JKLM - JKLM Energy, LLC | PSP1244691",Appalachian Zone 5,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.89000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"JKLM - JKLM Energy, LLC | PSP1244691",Appalachian Zone 5,Aliquippa Market Pool | ALIQUIPPA,NaN,Injection,0.04110,$/Dth     ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"JKLM - JKLM Energy, LLC | PSP1244691",Appalachian Zone 5,Aliquippa Market Pool | ALIQUIPPA,NaN,Storage Demand,2.49210,$/Dth/mth ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"JKLM - JKLM Energy, LLC | PSP1244691",Appalachian Zone 5,Aliquippa Market Pool | ALIQUIPPA,NaN,Storage Quantity,0.03880,$/Dth/mth ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"JKLM - JKLM Energy, LLC | PSP1244691",Appalachian Zone 5,Aliquippa Market Pool | ALIQUIPPA,NaN,Withdrawal,0.04110,$/Dth     ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,SBI - SNYDER_APPZN5 | PL00000163,Appalachian Zone 6,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,SBI - SNYDER_APPZN5 | PL00000163,Appalachian Zone 6,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.89000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,SBI - SNYDER_APPZN5 | PL00000163,Appalachian Zone 6,Aliquippa Market Pool | ALIQUIPPA,NaN,Injection,0.04110,$/Dth     ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,SBI - SNYDER_APPZN5 | PL00000163,Appalachian Zone 6,Aliquippa Market Pool | ALIQUIPPA,NaN,Storage Demand,2.49210,$/Dth/mth ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,SBI - SNYDER_APPZN5 | PL00000163,Appalachian Zone 6,Aliquippa Market Pool | ALIQUIPPA,NaN,Storage Quantity,0.03880,$/Dth/mth ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,SBI - SNYDER_APPZN5 | PL00000163,Appalachian Zone 6,Aliquippa Market Pool | ALIQUIPPA,NaN,Withdrawal,0.04110,$/Dth     ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"JKLM - JKLM Energy, LLC | PSP3104594",Appalachian Zone 7,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"JKLM - JKLM Energy, LLC | PSP3104594",Appalachian Zone 7,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.89000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"JKLM - JKLM Energy, LLC | PSP3104594",Appalachian Zone 7,Aliquippa Market Pool | ALIQUIPPA,NaN,Injection,0.04110,$/Dth     ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"JKLM - JKLM Energy, LLC | PSP3104594",Appalachian Zone 7,Aliquippa Market Pool | ALIQUIPPA,NaN,Storage Demand,2.49210,$/Dth/mth ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"JKLM - JKLM Energy, LLC | PSP3104594",Appalachian Zone 7,Aliquippa Market Pool | ALIQUIPPA,NaN,Storage Quantity,0.03880,$/Dth/mth ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"JKLM - JKLM Energy, LLC | PSP3104594",Appalachian Zone 7,Aliquippa Market Pool | ALIQUIPPA,NaN,Withdrawal,0.04110,$/Dth     ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"JKLM - JKLM Energy, LLC | PSP3104595",Appalachian Zone 8,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"JKLM - JKLM Energy, LLC | PSP3104595",Appalachian Zone 8,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.89000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"JKLM - JKLM Energy, LLC | PSP3104595",Appalachian Zone 8,Aliquippa Market Pool | ALIQUIPPA,NaN,Injection,0.04110,$/Dth     ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"JKLM - JKLM Energy, LLC | PSP3104595",Appalachian Zone 8,Aliquippa Market Pool | ALIQUIPPA,NaN,Storage Demand,2.49210,$/Dth/mth ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"JKLM - JKLM Energy, LLC | PSP3104595",Appalachian Zone 8,Aliquippa Market Pool | ALIQUIPPA,NaN,Storage Quantity,0.03880,$/Dth/mth ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,"JKLM - JKLM Energy, LLC | PSP3104595",Appalachian Zone 8,Aliquippa Market Pool | ALIQUIPPA,NaN,Withdrawal,0.04110,$/Dth     ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,D&L App Zn 9 | APPZN9,Appalachian Zone 9,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,D&L App Zn 9 | APPZN9,Appalachian Zone 9,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.89000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,D&L App Zn 9 | APPZN9,Appalachian Zone 9,Aliquippa Market Pool | ALIQUIPPA,NaN,Injection,0.04110,$/Dth     ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,D&L App Zn 9 | APPZN9,Appalachian Zone 9,Aliquippa Market Pool | ALIQUIPPA,NaN,Storage Demand,2.49210,$/Dth/mth ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,D&L App Zn 9 | APPZN9,Appalachian Zone 9,Aliquippa Market Pool | ALIQUIPPA,NaN,Storage Quantity,0.03880,$/Dth/mth ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,ESS,D&L App Zn 9 | APPZN9,Appalachian Zone 9,Aliquippa Market Pool | ALIQUIPPA,NaN,Withdrawal,0.04110,$/Dth     ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,D&L App Zn 9 | APPZN9,Appalachian Zone 2,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,Gathering,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,D&L App Zn 9 | APPZN9,Appalachian Zone 2,Aliquippa Market Pool | ALIQUIPPA,NaN,Commodity,0.01480,$/Dth     ,Gathering,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,D&L App Zn 9 | APPZN9,Appalachian Zone 2,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.79000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,"Apex Resources, Inc. | PSP1201443",Appalachian Zone 3,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,Gathering,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,"Apex Resources, Inc. | PSP1201443",Appalachian Zone 3,Aliquippa Market Pool | ALIQUIPPA,NaN,Commodity,0.01480,$/Dth     ,Gathering,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,"Apex Resources, Inc. | PSP1201443",Appalachian Zone 3,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.79000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,Ce - Cem_Appzn3 | PL00000144,Appalachian Zone 4,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,Gathering,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,Ce - Cem_Appzn3 | PL00000144,Appalachian Zone 4,Aliquippa Market Pool | ALIQUIPPA,NaN,Commodity,0.01480,$/Dth     ,Gathering,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,Ce - Cem_Appzn3 | PL00000144,Appalachian Zone 4,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.79000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,"JKLM - JKLM Energy, LLC | PSP1244691",Appalachian Zone 5,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,Gathering,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,"JKLM - JKLM Energy, LLC | PSP1244691",Appalachian Zone 5,Aliquippa Market Pool | ALIQUIPPA,NaN,Commodity,0.01480,$/Dth     ,Gathering,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,"JKLM - JKLM Energy, LLC | PSP1244691",Appalachian Zone 5,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.79000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,SBI - SNYDER_APPZN5 | PL00000163,Appalachian Zone 6,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,Gathering,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,SBI - SNYDER_APPZN5 | PL00000163,Appalachian Zone 6,Aliquippa Market Pool | ALIQUIPPA,NaN,Commodity,0.01480,$/Dth     ,Gathering,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,SBI - SNYDER_APPZN5 | PL00000163,Appalachian Zone 6,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.79000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,"JKLM - JKLM Energy, LLC | PSP3104594",Appalachian Zone 7,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,Gathering,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,"JKLM - JKLM Energy, LLC | PSP3104594",Appalachian Zone 7,Aliquippa Market Pool | ALIQUIPPA,NaN,Commodity,0.01480,$/Dth     ,Gathering,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,"JKLM - JKLM Energy, LLC | PSP3104594",Appalachian Zone 7,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.79000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,"JKLM - JKLM Energy, LLC | PSP3104595",Appalachian Zone 8,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,Gathering,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,"JKLM - JKLM Energy, LLC | PSP3104595",Appalachian Zone 8,Aliquippa Market Pool | ALIQUIPPA,NaN,Commodity,0.01480,$/Dth     ,Gathering,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,"JKLM - JKLM Energy, LLC | PSP3104595",Appalachian Zone 8,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.79000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,Dannic Energy Corporation | PSP1241041,Appalachian Zone 9,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,Gathering,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,Dannic Energy Corporation | PSP1241041,Appalachian Zone 9,Aliquippa Market Pool | ALIQUIPPA,NaN,Commodity,0.01480,$/Dth     ,Gathering,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FG,Dannic Energy Corporation | PSP1241041,Appalachian Zone 9,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.79000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FSS,D&L App Zn 9 | APPZN9,Appalachian Zone 2,Aliquippa Market Pool | ALIQUIPPA,NaN,ACA,0.00130,$/Dth,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FSS,D&L App Zn 9 | APPZN9,Appalachian Zone 2,Aliquippa Market Pool | ALIQUIPPA,NaN,Fuel,0.89000,%         ,System,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FSS,D&L App Zn 9 | APPZN9,Appalachian Zone 2,Aliquippa Market Pool | ALIQUIPPA,NaN,Injection,0.03910,$/Dth     ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FSS,D&L App Zn 9 | APPZN9,Appalachian Zone 2,Aliquippa Market Pool | ALIQUIPPA,NaN,Storage Demand,2.38330,$/Dth/mth ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FSS,D&L App Zn 9 | APPZN9,Appalachian Zone 2,Aliquippa Market Pool | ALIQUIPPA,NaN,Storage Quantity,0.03660,$/Dth/mth ,Storage,Entire System
National Fuel Gas Supply Corporation,07/01/2018,FSS,D&L App Zn 9 | APPZN9,Appalachian Zone 2,Aliquippa Market Pool | ALIQUIPPA,NaN,Withdrawal,0.03910,$/Dth     ,Storage,Entire System
